date,hour,consumer_type,total_kwh,meter_count,avg_voltage,avg_pf,scaled_mwh,fiscal_year,fiscal_quarter
2024-01-13,19,Industrial,2611.881,33,230.79395,0.91024244,129288.11,2023/24,Q3
2024-01-13,20,Commercial,46.746,33,230.34546,0.92572725,2313.93,2023/24,Q3
2024-01-13,20,Domestic,62.631,34,230.43823,0.92729414,3100.23,2023/24,Q3
2024-01-13,20,Industrial,2436.791,33,230.45758,0.9281515,120621.15,2023/24,Q3
2024-01-13,21,Commercial,34.495,33,229.67575,0.9206667,1707.5,2023/24,Q3
2024-01-13,21,Domestic,55.884,34,229.51471,0.91879416,2766.26,2023/24,Q3
2024-01-13,21,Industrial,2383.87,33,230.11818,0.9232727,118001.57,2023/24,Q3
2024-01-13,22,Commercial,27.392,33,228.99696,0.9171515,1355.9,2023/24,Q3
2024-01-13,22,Domestic,43.536,34,229.70589,0.9092941,2155.03,2023/24,Q3
2024-01-13,22,Industrial,2340.175,33,229.16667,0.9173333,115838.66,2023/24,Q3
2024-01-13,23,Commercial,23.382,33,230.76364,0.9240606,1157.41,2023/24,Q3
2024-01-13,23,Domestic,25.159,34,230.4647,0.91952944,1245.37,2023/24,Q3
2024-01-13,23,Industrial,2318.478,33,229.08788,0.9147879,114764.66,2023/24,Q3
2024-01-14,0,Commercial,23.266,33,230.55151,0.92890906,1151.67,2023/24,Q3
2024-01-14,0,Domestic,12.330999,34,230.81764,0.9201177,610.38,2023/24,Q3
2024-01-14,0,Industrial,2367.945,33,229.94849,0.9138182,117213.28,2023/24,Q3
2024-01-14,1,Commercial,23.064,33,230.08484,0.9215758,1141.67,2023/24,Q3
2024-01-14,1,Domestic,9.365,34,229.94118,0.91791177,463.57,2023/24,Q3
2024-01-14,1,Industrial,2305.03,33,230.09091,0.91515154,114098.98,2023/24,Q3
2024-01-14,2,Commercial,22.829,33,230.34242,0.9180909,1130.04,2023/24,Q3
2024-01-14,2,Domestic,7.427,34,230.44707,0.9212647,367.64,2023/24,Q3
2024-01-14,2,Industrial,2313.567,33,229.51515,0.91793936,114521.56,2023/24,Q3
2024-01-14,3,Commercial,22.407,33,229.9515,0.9101212,1109.15,2023/24,Q3
2024-01-14,3,Domestic,6.092,34,229.40295,0.91355884,301.55,2023/24,Q3
2024-01-14,3,Industrial,2326.372,33,230.79395,0.91975754,115155.41,2023/24,Q3
2024-01-14,4,Commercial,22.924,33,230.36667,0.9241515,1134.74,2023/24,Q3
2024-01-14,4,Domestic,6.238,34,230.10588,0.91738236,308.78,2023/24,Q3
2024-01-14,4,Industrial,2349.892,33,230.31516,0.92442423,116319.66,2023/24,Q3
2024-01-14,5,Commercial,23.264,33,230.67575,0.9188788,1151.57,2023/24,Q3
2024-01-14,5,Domestic,9.217,34,230.58824,0.92488235,456.24,2023/24,Q3
2024-01-14,5,Industrial,2322.859,33,230.48181,0.9132121,114981.52,2023/24,Q3
2024-01-14,6,Commercial,45.139,33,229.67575,0.9241515,2234.38,2023/24,Q3
2024-01-14,6,Domestic,24.756,34,230.09705,0.91308826,1225.42,2023/24,Q3
2024-01-14,6,Industrial,2568.326,33,229.62122,0.9125757,127132.13,2023/24,Q3
2024-01-14,7,Commercial,134.834,33,229.35152,0.916606,6674.28,2023/24,Q3
2024-01-14,7,Domestic,43.065,34,229.61176,0.9242353,2131.72,2023/24,Q3
2024-01-14,7,Industrial,2917.112,33,230.43333,0.91836363,144397.05,2023/24,Q3
2024-01-14,8,Commercial,203.726,33,230.0,0.92039394,10084.44,2023/24,Q3
2024-01-14,8,Domestic,37.438,34,230.40588,0.917353,1853.18,2023/24,Q3
2024-01-14,8,Industrial,2874.604,33,230.06061,0.920606,142292.89,2023/24,Q3
2024-01-14,9,Commercial,229.717,33,230.03638,0.9168485,11370.99,2023/24,Q3
2024-01-14,9,Domestic,31.390999,34,230.29411,0.9287647,1553.85,2023/24,Q3
2024-01-14,9,Industrial,2970.6401,33,230.02423,0.923697,147046.69,2023/24,Q3
2024-01-14,10,Commercial,229.239,33,230.06667,0.92251515,11347.33,2023/24,Q3
2024-01-14,10,Domestic,28.045,34,229.45,0.92935294,1388.23,2023/24,Q3
2024-01-14,10,Industrial,2846.386,33,230.6091,0.9058788,140896.11,2023/24,Q3
2024-01-14,11,Commercial,230.457,33,229.79697,0.915697,11407.62,2023/24,Q3
2024-01-14,11,Domestic,31.085,34,229.03235,0.9124412,1538.71,2023/24,Q3
2024-01-14,11,Industrial,2736.234,33,229.29091,0.9118788,135443.58,2023/24,Q3
2024-01-14,12,Commercial,206.25,33,230.2,0.9218788,10209.38,2023/24,Q3
2024-01-14,12,Domestic,34.115,34,229.54706,0.9183529,1688.69,2023/24,Q3
2024-01-14,12,Industrial,2604.724,33,230.44243,0.90772724,128933.84,2023/24,Q3
2024-01-14,13,Commercial,229.33499,33,230.30606,0.921,11352.08,2023/24,Q3
2024-01-14,13,Domestic,31.025,34,229.73824,0.92311764,1535.74,2023/24,Q3
2024-01-14,13,Industrial,2760.643,33,229.99696,0.91630304,136651.83,2023/24,Q3
2024-01-14,14,Commercial,226.722,33,229.88486,0.91951513,11222.74,2023/24,Q3
2024-01-14,14,Domestic,27.54,34,229.54706,0.9221765,1363.23,2023/24,Q3
2024-01-14,14,Industrial,2945.81,33,229.97273,0.91687876,145817.6,2023/24,Q3
2024-01-14,15,Commercial,227.942,33,230.1091,0.9279091,11283.13,2023/24,Q3
2024-01-14,15,Domestic,31.101,34,230.5647,0.9245588,1539.5,2023/24,Q3
2024-01-14,15,Industrial,2933.678,33,230.29091,0.9207879,145217.06,2023/24,Q3
2024-01-14,16,Commercial,210.109,33,230.41818,0.92054546,10400.39,2023/24,Q3
2024-01-14,16,Domestic,37.641,34,230.01176,0.9176176,1863.23,2023/24,Q3
2024-01-14,16,Industrial,2865.382,33,230.70303,0.9093333,141836.42,2023/24,Q3
2024-01-14,17,Commercial,182.729,33,230.50304,0.9218788,9045.09,2023/24,Q3
2024-01-14,17,Domestic,49.734,34,229.89706,0.91694117,2461.83,2023/24,Q3
2024-01-14,17,Industrial,2930.732,33,229.91516,0.9174242,145071.23,2023/24,Q3
2024-01-14,18,Commercial,115.434,33,230.8303,0.9192727,5713.98,2023/24,Q3
2024-01-14,18,Domestic,61.938,34,230.14412,0.91738236,3065.93,2023/24,Q3
2024-01-14,18,Industrial,2756.635,33,230.00607,0.9201212,136453.44,2023/24,Q3
2024-01-14,19,Commercial,69.144,33,230.6303,0.9122424,3422.63,2023/24,Q3
2024-01-14,19,Domestic,69.526,34,231.15001,0.9160882,3441.54,2023/24,Q3
2024-01-14,19,Industrial,2621.033,33,228.86667,0.9188182,129741.12,2023/24,Q3
2024-01-14,20,Commercial,45.326,33,229.01819,0.91127276,2243.64,2023/24,Q3
2024-01-14,20,Domestic,62.51,34,229.79411,0.91964704,3094.24,2023/24,Q3
2024-01-14,20,Industrial,2489.003,33,230.22424,0.9249394,123205.65,2023/24,Q3
2024-01-14,21,Commercial,34.302002,33,230.18788,0.92872727,1697.95,2023/24,Q3
2024-01-14,21,Domestic,56.315998,34,229.57648,0.9235883,2787.64,2023/24,Q3
2024-01-14,21,Industrial,2419.416,33,230.00908,0.92063636,119761.09,2023/24,Q3
2024-01-14,22,Commercial,27.347,33,230.88182,0.92172724,1353.68,2023/24,Q3
2024-01-14,22,Domestic,43.236,34,229.05,0.9163823,2140.18,2023/24,Q3
2024-01-14,22,Industrial,2344.388,33,230.3697,0.92103034,116047.2,2023/24,Q3
2024-01-14,23,Commercial,22.78,33,229.93636,0.9209697,1127.61,2023/24,Q3
2024-01-14,23,Domestic,24.78,34,229.90881,0.92032355,1226.61,2023/24,Q3
2024-01-14,23,Industrial,2331.1191,33,228.2394,0.9178182,115390.4,2023/24,Q3
2024-01-15,0,Commercial,22.714,33,230.27272,0.9150909,1124.34,2023/24,Q3
2024-01-15,0,Domestic,12.107,34,230.59705,0.9207059,599.3,2023/24,Q3
2024-01-15,0,Industrial,2302.102,33,229.6606,0.91869694,113954.05,2023/24,Q3
2024-01-15,1,Commercial,23.107,33,229.43031,0.9157879,1143.8,2023/24,Q3
2024-01-15,1,Domestic,9.288,34,230.14117,0.9197647,459.76,2023/24,Q3
2024-01-15,1,Industrial,2341.779,33,229.7394,0.92596966,115918.06,2023/24,Q3
2024-01-15,2,Commercial,22.757,33,230.53334,0.9211212,1126.47,2023/24,Q3
2024-01-15,2,Domestic,7.492,34,230.3853,0.9124706,370.85,2023/24,Q3
2024-01-15,2,Industrial,2318.94,33,229.86363,0.9219394,114787.53,2023/24,Q3
2024-01-15,3,Commercial,23.136,33,230.01819,0.92833334,1145.23,2023/24,Q3
2024-01-15,3,Domestic,6.2139997,34,230.65881,0.9296765,307.59,2023/24,Q3
2024-01-15,3,Industrial,2324.477,33,229.97273,0.9172121,115061.62,2023/24,Q3
2024-01-15,4,Commercial,23.053,33,230.0303,0.9202424,1141.12,2023/24,Q3
2024-01-15,4,Domestic,6.255,34,229.50294,0.92061764,309.62,2023/24,Q3
2024-01-15,4,Industrial,2348.139,33,229.71213,0.91081816,116232.88,2023/24,Q3
2024-01-15,5,Commercial,23.248,33,229.29395,0.9230606,1150.78,2023/24,Q3
2024-01-15,5,Domestic,9.358,34,229.91765,0.92241174,463.22,2023/24,Q3
2024-01-15,5,Industrial,2347.698,33,230.18788,0.93021214,116211.05,2023/24,Q3
2024-01-15,6,Commercial,46.435,33,230.3394,0.91727275,2298.53,2023/24,Q3
2024-01-15,6,Domestic,24.951,34,229.09119,0.924,1235.07,2023/24,Q3
2024-01-15,6,Industrial,2630.963,33,229.8394,0.9203636,130232.66,2023/24,Q3
2024-01-15,7,Commercial,136.705,33,229.85455,0.9192121,6766.9,2023/24,Q3
2024-01-15,7,Domestic,43.372,34,230.34412,0.92041177,2146.91,2023/24,Q3
2024-01-15,7,Industrial,2883.541,33,229.48788,0.92236364,142735.28,2023/24,Q3
2024-01-15,8,Commercial,209.173,33,230.12727,0.9206667,10354.06,2023/24,Q3
2024-01-15,8,Domestic,37.234,34,230.31764,0.9121765,1843.08,2023/24,Q3
2024-01-15,8,Industrial,2908.099,33,230.48181,0.9156667,143950.9,2023/24,Q3
2024-01-15,9,Commercial,229.81,33,229.3909,0.9220303,11375.6,2023/24,Q3
2024-01-15,9,Domestic,31.149,34,229.54706,0.92755884,1541.88,2023/24,Q3
2024-01-15,9,Industrial,2864.656,33,229.81516,0.92948484,141800.48,2023/24,Q3
2024-01-15,10,Commercial,229.367,33,229.89697,0.9167576,11353.67,2023/24,Q3
2024-01-15,10,Domestic,28.403,34,230.32648,0.9170882,1405.95,2023/24,Q3
2024-01-15,10,Industrial,2938.708,33,230.16667,0.9174849,145466.05,2023/24,Q3
2024-01-15,11,Commercial,230.561,33,229.98485,0.9246969,11412.77,2023/24,Q3
2024-01-15,11,Domestic,31.008,34,229.72647,0.9188529,1534.9,2023/24,Q3
2024-01-15,11,Industrial,2758.127,33,229.99696,0.91669697,136527.28,2023/24,Q3
2024-01-15,12,Commercial,207.15201,33,229.0485,0.9266061,10254.02,2023/24,Q3
2024-01-15,12,Domestic,34.711,34,230.67058,0.9228235,1718.19,2023/24,Q3
2024-01-15,12,Industrial,2631.375,33,229.69394,0.92160606,130253.06,2023/24,Q3
2024-01-15,13,Commercial,227.276,33,229.50908,0.91942424,11250.16,2023/24,Q3
2024-01-15,13,Domestic,31.369999,34,229.51471,0.919,1552.82,2023/24,Q3
2024-01-15,13,Industrial,2759.803,33,229.78485,0.9211515,136610.23,2023/24,Q3
2024-01-15,14,Commercial,229.737,33,229.92424,0.9133333,11371.98,2023/24,Q3
2024-01-15,14,Domestic,28.05,34,229.44707,0.91535294,1388.48,2023/24,Q3
2024-01-15,14,Industrial,2924.052,33,230.74545,0.9203636,144740.58,2023/24,Q3
2024-01-15,15,Commercial,228.132,33,231.02425,0.9191212,11292.53,2023/24,Q3
2024-01-15,15,Domestic,31.325,34,229.40881,0.919,1550.59,2023/24,Q3
2024-01-15,15,Industrial,2918.522,33,229.34546,0.92633337,144466.83,2023/24,Q3
2024-01-15,16,Commercial,206.84,33,229.88788,0.91536367,10238.58,2023/24,Q3
2024-01-15,16,Domestic,36.55,34,230.50882,0.9185882,1809.22,2023/24,Q3
2024-01-15,16,Industrial,2904.906,33,230.11514,0.9201818,143792.84,2023/24,Q3
2024-01-15,17,Commercial,187.672,33,229.57272,0.91833335,9289.76,2023/24,Q3
2024-01-15,17,Domestic,49.273,34,229.95294,0.9237647,2439.01,2023/24,Q3
2024-01-15,17,Industrial,2962.781,33,230.01515,0.93093944,146657.66,2023/24,Q3
2024-01-15,18,Commercial,115.761,33,229.6697,0.9171515,5730.17,2023/24,Q3
2024-01-15,18,Domestic,61.79,34,230.21765,0.91632354,3058.6,2023/24,Q3
2024-01-15,18,Industrial,2774.32,33,230.22728,0.9174546,137328.84,2023/24,Q3
2024-01-15,19,Commercial,67.944,33,229.62425,0.9276363,3363.23,2023/24,Q3
2024-01-15,19,Domestic,68.498,34,229.99411,0.9237059,3390.65,2023/24,Q3
2024-01-15,19,Industrial,2591.078,33,229.82727,0.920606,128258.35,2023/24,Q3
2024-01-15,20,Commercial,46.551003,33,230.18788,0.9158485,2304.27,2023/24,Q3
2024-01-15,20,Domestic,62.516,34,230.0206,0.9242941,3094.54,2023/24,Q3
2024-01-15,20,Industrial,2498.781,33,229.90605,0.924606,123689.66,2023/24,Q3
2024-01-15,21,Commercial,34.682,33,230.96062,0.9241818,1716.76,2023/24,Q3
2024-01-15,21,Domestic,55.686,34,229.40001,0.9257647,2756.46,2023/24,Q3
2024-01-15,21,Industrial,2395.521,33,229.93333,0.9221212,118578.29,2023/24,Q3
2024-01-15,22,Commercial,27.528,33,229.88182,0.9217879,1362.64,2023/24,Q3
2024-01-15,22,Domestic,43.036,34,229.40295,0.9185294,2130.28,2023/24,Q3
2024-01-15,22,Industrial,2356.745,33,230.06364,0.92163634,116658.88,2023/24,Q3
2024-01-15,23,Commercial,22.883999,33,230.66667,0.9221515,1132.76,2023/24,Q3
2024-01-15,23,Domestic,24.848,34,230.07648,0.9192353,1229.98,2023/24,Q3
2024-01-15,23,Industrial,2346.184,33,229.69394,0.9183031,116136.11,2023/24,Q3
2024-01-16,0,Commercial,23.155,33,229.44547,0.92727274,1146.17,2023/24,Q3
2024-01-16,0,Domestic,12.449,34,229.55588,0.9234118,616.23,2023/24,Q3
2024-01-16,0,Industrial,2293.555,33,228.47878,0.92430305,113530.97,2023/24,Q3
2024-01-16,1,Commercial,23.382,33,229.56969,0.9205152,1157.41,2023/24,Q3
2024-01-16,1,Domestic,9.279,34,229.69707,0.91891176,459.31,2023/24,Q3
2024-01-16,1,Industrial,2366.118,33,229.8606,0.91336364,117122.84,2023/24,Q3
2024-01-16,2,Commercial,23.104,33,229.59999,0.9145455,1143.65,2023/24,Q3
2024-01-16,2,Domestic,7.393,34,230.0206,0.9162647,365.95,2023/24,Q3
2024-01-16,2,Industrial,2326.239,33,229.22424,0.91269696,115148.83,2023/24,Q3
2024-01-16,3,Commercial,22.839,33,229.74545,0.92669696,1130.53,2023/24,Q3
2024-01-16,3,Domestic,6.157,34,229.8647,0.917353,304.77,2023/24,Q3
2024-01-16,3,Industrial,2311.104,33,229.94849,0.9158788,114399.65,2023/24,Q3
2024-01-16,4,Commercial,23.383,33,229.26666,0.91409093,1157.46,2023/24,Q3
2024-01-16,4,Domestic,6.219,34,231.00589,0.9175294,307.84,2023/24,Q3
2024-01-16,4,Industrial,2338.825,33,229.85757,0.9070606,115771.83,2023/24,Q3
2024-01-16,5,Commercial,22.968,33,229.18182,0.9250303,1136.92,2023/24,Q3
2024-01-16,5,Domestic,9.269,34,230.92647,0.92517644,458.82,2023/24,Q3
2024-01-16,5,Industrial,2385.023,33,230.14545,0.9178788,118058.63,2023/24,Q3
2024-01-16,6,Commercial,46.383,33,229.16364,0.9175758,2295.96,2023/24,Q3
2024-01-16,6,Domestic,24.704,34,229.33824,0.9240588,1222.85,2023/24,Q3
2024-01-16,6,Industrial,2613.216,33,230.87575,0.9235454,129354.2,2023/24,Q3
2024-01-16,7,Commercial,137.298,33,229.7,0.9219394,6796.25,2023/24,Q3
2024-01-16,7,Domestic,43.488,34,230.14412,0.9136765,2152.66,2023/24,Q3
2024-01-16,7,Industrial,2904.739,33,230.21819,0.9286364,143784.58,2023/24,Q3
2024-01-16,8,Commercial,205.759,33,229.55151,0.93645453,10185.07,2023/24,Q3
2024-01-16,8,Domestic,37.016,34,230.26765,0.9148529,1832.29,2023/24,Q3
2024-01-16,8,Industrial,2864.4,33,229.08182,0.91654545,141787.8,2023/24,Q3
2024-01-16,9,Commercial,227.645,33,230.40909,0.92975754,11268.43,2023/24,Q3
2024-01-16,9,Domestic,31.25,34,230.19412,0.91820586,1546.88,2023/24,Q3
2024-01-16,9,Industrial,2902.741,33,228.94547,0.9181515,143685.69,2023/24,Q3
2024-01-16,10,Commercial,231.68001,33,228.7697,0.9243939,11468.16,2023/24,Q3
2024-01-16,10,Domestic,28.112,34,230.44707,0.9185882,1391.54,2023/24,Q3
2024-01-16,10,Industrial,2931.966,33,230.05757,0.9236364,145132.31,2023/24,Q3
2024-01-16,11,Commercial,231.3,33,230.21515,0.9132121,11449.35,2023/24,Q3
2024-01-16,11,Domestic,31.261,34,229.12941,0.92308825,1547.42,2023/24,Q3
2024-01-16,11,Industrial,2793.8179,33,229.93636,0.9275454,138293.98,2023/24,Q3
2024-01-16,12,Commercial,206.119,33,229.24545,0.9294242,10202.89,2023/24,Q3
2024-01-16,12,Domestic,34.187,34,229.47647,0.918147,1692.26,2023/24,Q3
2024-01-16,12,Industrial,2645.622,33,230.40303,0.92351514,130958.3,2023/24,Q3
2024-01-16,13,Commercial,225.233,33,229.71819,0.92448485,11149.03,2023/24,Q3
2024-01-16,13,Domestic,31.237,34,229.49411,0.9190588,1546.23,2023/24,Q3
2024-01-16,13,Industrial,2777.022,33,229.2212,0.9212425,137462.6,2023/24,Q3
2024-01-16,14,Commercial,226.847,33,231.08182,0.92530304,11228.93,2023/24,Q3
2024-01-16,14,Domestic,28.372,34,229.74118,0.92149997,1404.41,2023/24,Q3
2024-01-16,14,Industrial,2905.117,33,230.61514,0.9110909,143803.3,2023/24,Q3
2024-01-16,15,Commercial,226.431,33,229.68788,0.9135454,11208.33,2023/24,Q3
2024-01-16,15,Domestic,31.254,34,229.9147,0.9169117,1547.07,2023/24,Q3
2024-01-16,15,Industrial,2915.995,33,230.2788,0.91639394,144341.77,2023/24,Q3
2024-01-16,16,Commercial,206.578,33,230.72424,0.9185455,10225.61,2023/24,Q3
2024-01-16,16,Domestic,37.312,34,229.45,0.9206471,1846.94,2023/24,Q3
2024-01-16,16,Industrial,2923.209,33,230.66667,0.913303,144698.84,2023/24,Q3
2024-01-16,17,Commercial,181.298,33,229.1697,0.9197879,8974.25,2023/24,Q3
2024-01-16,17,Domestic,49.664,34,229.40295,0.91944116,2458.37,2023/24,Q3
2024-01-16,17,Industrial,2915.1,33,229.47577,0.92503035,144297.45,2023/24,Q3
2024-01-16,18,Commercial,114.274,33,230.42424,0.92609096,5656.56,2023/24,Q3
2024-01-16,18,Domestic,62.437,34,230.65295,0.9202059,3090.63,2023/24,Q3
2024-01-16,18,Industrial,2786.515,33,230.42728,0.92703027,137932.48,2023/24,Q3
2024-01-16,19,Commercial,68.947,33,230.53638,0.9207879,3412.88,2023/24,Q3
2024-01-16,19,Domestic,68.414,34,229.8353,0.9181765,3386.49,2023/24,Q3
2024-01-16,19,Industrial,2607.971,33,229.68788,0.9158788,129094.56,2023/24,Q3
2024-01-16,20,Commercial,45.959,33,230.66364,0.9260606,2274.97,2023/24,Q3
2024-01-16,20,Domestic,62.846,34,229.96765,0.92379415,3110.88,2023/24,Q3
2024-01-16,20,Industrial,2508.525,33,230.17575,0.92554545,124171.98,2023/24,Q3
2024-01-16,21,Commercial,33.895,33,230.76364,0.9302727,1677.8,2023/24,Q3
2024-01-16,21,Domestic,55.471,34,230.92941,0.9189706,2745.81,2023/24,Q3
2024-01-16,21,Industrial,2357.029,33,231.28787,0.9205152,116672.94,2023/24,Q3
2024-01-16,22,Commercial,27.523,33,229.3909,0.91424245,1362.39,2023/24,Q3
2024-01-16,22,Domestic,43.534,34,230.35294,0.9094706,2154.93,2023/24,Q3
2024-01-16,22,Industrial,2360.896,33,229.75151,0.92160606,116864.35,2023/24,Q3
2024-01-16,23,Commercial,23.216,33,229.8303,0.91763633,1149.19,2023/24,Q3
2024-01-16,23,Domestic,25.210001,34,231.49411,0.9154118,1247.9,2023/24,Q3
2024-01-16,23,Industrial,2329.99,33,229.46666,0.915697,115334.51,2023/24,Q3
2024-01-17,0,Commercial,23.119999,33,229.77576,0.9174849,1144.44,2023/24,Q3
2024-01-17,0,Domestic,12.552,34,230.2147,0.9209412,621.32,2023/24,Q3
2024-01-17,0,Industrial,2350.377,33,229.95758,0.90869695,116343.66,2023/24,Q3
2024-01-17,1,Commercial,22.83,33,229.46362,0.92318183,1130.08,2023/24,Q3
2024-01-17,1,Domestic,9.383,34,229.68529,0.9262059,464.46,2023/24,Q3
2024-01-17,1,Industrial,2338.933,33,230.60303,0.9248485,115777.2,2023/24,Q3
2024-01-17,2,Commercial,22.999,33,230.26364,0.9277273,1138.45,2023/24,Q3
2024-01-17,2,Domestic,7.435,34,230.37354,0.9191176,368.03,2023/24,Q3
2024-01-17,2,Industrial,2327.188,33,230.38486,0.92342424,115195.8,2023/24,Q3
2024-01-17,3,Commercial,22.354,33,229.95454,0.9234545,1106.52,2023/24,Q3
2024-01-17,3,Domestic,6.246,34,230.3353,0.9217941,309.18,2023/24,Q3
2024-01-17,3,Industrial,2355.519,33,230.10606,0.91760606,116598.2,2023/24,Q3
2024-01-17,4,Commercial,22.878,33,230.18484,0.92654544,1132.46,2023/24,Q3
2024-01-17,4,Domestic,6.206,34,229.81177,0.91114706,307.2,2023/24,Q3
2024-01-17,4,Industrial,2337.644,33,230.26666,0.9221212,115713.38,2023/24,Q3
2024-01-17,5,Commercial,22.537,33,230.17273,0.91827273,1115.58,2023/24,Q3
2024-01-17,5,Domestic,9.238,34,230.11176,0.92738235,457.28,2023/24,Q3
2024-01-17,5,Industrial,2334.006,33,229.8394,0.9261818,115533.3,2023/24,Q3
2024-01-17,6,Commercial,45.377,33,229.19394,0.9147576,2246.16,2023/24,Q3
2024-01-17,6,Domestic,25.108,34,230.45,0.9191765,1242.85,2023/24,Q3
2024-01-17,6,Industrial,2610.772,33,230.47577,0.9242727,129233.22,2023/24,Q3
2024-01-17,7,Commercial,136.889,33,230.68788,0.92818177,6776.01,2023/24,Q3
2024-01-17,7,Domestic,43.644,34,230.05882,0.92488235,2160.38,2023/24,Q3
2024-01-17,7,Industrial,2919.517,33,230.37575,0.9133333,144516.1,2023/24,Q3
2024-01-17,8,Commercial,205.974,33,230.8394,0.9267576,10195.71,2023/24,Q3
2024-01-17,8,Domestic,37.704,34,230.07353,0.92364705,1866.35,2023/24,Q3
2024-01-17,8,Industrial,2925.699,33,230.06969,0.9202727,144822.1,2023/24,Q3
2024-01-17,9,Commercial,226.089,33,230.29697,0.91384846,11191.41,2023/24,Q3
2024-01-17,9,Domestic,31.368,34,230.00589,0.9183235,1552.72,2023/24,Q3
2024-01-17,9,Industrial,2873.433,33,229.8394,0.92651516,142234.94,2023/24,Q3
2024-01-17,10,Commercial,228.959,33,229.21515,0.92093945,11333.47,2023/24,Q3
2024-01-17,10,Domestic,28.038,34,229.84705,0.92223525,1387.88,2023/24,Q3
2024-01-17,10,Industrial,2918.674,33,230.05757,0.92139393,144474.38,2023/24,Q3
2024-01-17,11,Commercial,228.324,33,231.06667,0.91448486,11302.04,2023/24,Q3
2024-01-17,11,Domestic,31.035,34,229.40881,0.9212941,1536.23,2023/24,Q3
2024-01-17,11,Industrial,2761.233,33,230.74243,0.9214849,136681.03,2023/24,Q3
2024-01-17,12,Commercial,207.574,33,229.85455,0.92127275,10274.91,2023/24,Q3
2024-01-17,12,Domestic,33.79,34,229.43823,0.9232941,1672.6,2023/24,Q3
2024-01-17,12,Industrial,2624.8071,33,230.32425,0.92030305,129927.95,2023/24,Q3
2024-01-17,13,Commercial,228.313,33,230.51212,0.9204243,11301.49,2023/24,Q3
2024-01-17,13,Domestic,30.666,34,229.90001,0.91311765,1517.97,2023/24,Q3
2024-01-17,13,Industrial,2808.227,33,229.3,0.9135454,139007.23,2023/24,Q3
2024-01-17,14,Commercial,227.41,33,230.55151,0.9196061,11256.8,2023/24,Q3
2024-01-17,14,Domestic,27.468,34,230.10294,0.9207647,1359.67,2023/24,Q3
2024-01-17,14,Industrial,2907.94,33,229.78485,0.91360605,143943.03,2023/24,Q3
2024-01-17,15,Commercial,230.732,33,228.63333,0.9295758,11421.24,2023/24,Q3
2024-01-17,15,Domestic,31.272,34,229.59119,0.92941177,1547.96,2023/24,Q3
2024-01-17,15,Industrial,2882.5571,33,229.41818,0.921,142686.58,2023/24,Q3
2024-01-17,16,Commercial,209.079,33,229.32121,0.9258182,10349.41,2023/24,Q3
2024-01-17,16,Domestic,37.414,34,230.46472,0.9269706,1851.99,2023/24,Q3
2024-01-17,16,Industrial,2841.8892,33,228.93939,0.9166364,140673.52,2023/24,Q3
2024-01-17,17,Commercial,184.125,33,230.65758,0.92196965,9114.19,2023/24,Q3
2024-01-17,17,Domestic,49.462,34,230.47058,0.9175,2448.37,2023/24,Q3
2024-01-17,17,Industrial,2903.874,33,230.31212,0.91242427,143741.77,2023/24,Q3
2024-01-17,18,Commercial,113.838,33,229.90909,0.9176666,5634.98,2023/24,Q3
2024-01-17,18,Domestic,61.8,34,229.4147,0.92220587,3059.1,2023/24,Q3
2024-01-17,18,Industrial,2786.261,33,229.28181,0.9117575,137919.92,2023/24,Q3
2024-01-17,19,Commercial,68.712,33,230.03334,0.92775756,3401.24,2023/24,Q3
2024-01-17,19,Domestic,68.068,34,229.82059,0.9242059,3369.37,2023/24,Q3
2024-01-17,19,Industrial,2610.534,33,231.28787,0.9192424,129221.43,2023/24,Q3
2024-01-17,20,Commercial,45.017,33,230.12425,0.9277879,2228.34,2023/24,Q3
2024-01-17,20,Domestic,62.04,34,230.67941,0.9115294,3070.98,2023/24,Q3
2024-01-17,20,Industrial,2487.521,33,230.71213,0.91054547,123132.29,2023/24,Q3
2024-01-17,21,Commercial,34.577,33,229.69698,0.91866666,1711.56,2023/24,Q3
2024-01-17,21,Domestic,55.376,34,230.3647,0.9160882,2741.11,2023/24,Q3
2024-01-17,21,Industrial,2402.044,33,231.14545,0.9175758,118901.18,2023/24,Q3
2024-01-17,22,Commercial,27.699,33,230.08484,0.9151212,1371.1,2023/24,Q3
2024-01-17,22,Domestic,43.557,34,229.97058,0.91958827,2156.07,2023/24,Q3
2024-01-17,22,Industrial,2359.682,33,230.2697,0.9177879,116804.26,2023/24,Q3
2024-01-17,23,Commercial,22.83,33,229.83333,0.9162727,1130.08,2023/24,Q3
2024-01-17,23,Domestic,24.441,34,229.51471,0.91552943,1209.83,2023/24,Q3
2024-01-17,23,Industrial,2293.398,33,230.7606,0.92154545,113523.2,2023/24,Q3
2024-01-18,0,Commercial,22.732,33,229.08788,0.9268788,1125.23,2023/24,Q3
2024-01-18,0,Domestic,12.333,34,230.58235,0.91888237,610.48,2023/24,Q3
2024-01-18,0,Industrial,2326.654,33,230.38788,0.9129697,115169.38,2023/24,Q3
2024-01-18,1,Commercial,23.299,33,230.86667,0.9189394,1153.3,2023/24,Q3
2024-01-18,1,Domestic,9.161,34,230.30588,0.91285294,453.47,2023/24,Q3
2024-01-18,1,Industrial,2330.206,33,230.78787,0.93021214,115345.2,2023/24,Q3
2024-01-18,2,Commercial,22.689,33,230.27576,0.9211212,1123.11,2023/24,Q3
